conversation_id_str,created_at,favorite_count,full_text,id_str,image_url,in_reply_to_screen_name,lang,location,quote_count,reply_count,retweet_count,tweet_url,user_id_str,username
1884947055669551104,Fri Jan 31 22:30:07 +0000 2025,2,@Ndrewstjan Saya pendukung ahok dr dl Tp kl soal banjir saya skeptis... Selama utara airnya meninggi cepat atau lambat tenggelam jg jakarta. Ditambah habit membuang sampah sembarangan Pak ahok cuman menunda aja banjir yg lbh besar next leader kl ga bs terusin usaha beliau akan habis,1885455547471978980,,Ndrewstjan,in,,0,1,0,https://x.com/undefined/status/1885455547471978980,875108656483782656,
1883735295298067968,Fri Jan 31 22:29:41 +0000 2025,0,@triosn @Musri_SEBUMI @pertamina biasanya karena terhambat di pendistribusian kak apalagi skrg banjir dimana mana kmmungkinan memakan byk waktu untu pendistribusian kalo di daerah sya sih masih aman aman ajaa,1885455439783227496,,triosn,in,,0,0,0,https://x.com/undefined/status/1885455439783227496,769114666203160576,
1885453667350044928,Fri Jan 31 22:22:38 +0000 2025,1,Kapolres Metro Jakarta Utara Kombes Pol. H. Ahmad Fuady S.H. S.I.K. M.H bersama dengan Danramil 0502 Jakarta Utara Letkol Inf Dony Gredinand S.H. https://t.co/uUfun8Nrry.Han. M.Ipol. hari ini memimpin peninjauan dan evakuasi korban banjir di wilayah Semper Barat https://t.co/n3sYPZkk9s,1885453667350044990,https://pbs.twimg.com/media/Gip6HiqbYAIANdC.jpg,,in,,0,0,0,https://x.com/undefined/status/1885453667350044990,1830214733481570048,
1885453132664348928,Fri Jan 31 22:20:31 +0000 2025,3,Maybank turut menawarkan pengecualian yuran dan caj untuk perkhidmatan terpilih seperti penggantian kad debit kad ATM atau buku cek yang hilang atau rosak semasa banjir. #AWANInews #AWANIpagi https://t.co/HxrkTNrvjk,1885453132664349083,,,in,,0,0,1,https://x.com/undefined/status/1885453132664349083,497665754,
1885253732289700096,Fri Jan 31 21:23:04 +0000 2025,0,@Lembayung071 Tapi Banjir nya tetapi saja...nggak ilang²,1885438673040400588,,Lembayung071,in,,0,0,0,https://x.com/undefined/status/1885438673040400588,1211263037270659072,
1884458713194562048,Fri Jan 31 21:11:13 +0000 2025,0,@DedynurPalakka @Kimjonru1 Tapi banjir...wkwkwkwk,1885435692920299856,,DedynurPalakka,in,,0,0,0,https://x.com/undefined/status/1885435692920299856,835674074,
1885435688335905024,Fri Jan 31 21:11:12 +0000 2025,0,At this point mulai resah daerah gua kena banjir. Semoga kawasan Vervela juga nggak akan kena biar bisa mampir terus.,1885435688335905112,,,in,,1,2,0,https://x.com/undefined/status/1885435688335905112,1622849169961684992,
1885060414850866944,Fri Jan 31 21:07:22 +0000 2025,0,@praditavanjava Alhamdulillah kalo tempet ku banjir jadi laut langsung,1885434722643558626,,praditavanjava,in,,0,0,0,https://x.com/undefined/status/1885434722643558626,1935947137,
1885187341935170048,Fri Jan 31 21:03:56 +0000 2025,0,@shanicuy Selamat pagi Kak mohon maaf atas ketidaknyamanannya. Apabila yang dimaksud sudah punya tiket KA Kertajaya (219A) tanggal 1 Februari 2025 dari Semarang Poncol mengalami keterlambatan dengan estimasi 120 menit. Hal ini dikarenakan imbas bencana alam banjir dan luapan air yang,1885433860814713194,,shanicuy,in,,0,0,0,https://x.com/undefined/status/1885433860814713194,516165629,
1885312545764105984,Fri Jan 31 20:59:29 +0000 2025,0,@muannas_alaidid Masyarakat Kp Ngalar Desa Kohod pada demo karena sungai yg melewati kampungnya diuruk pengembang PIK 2 mengakibatkan banjir. Kades Kohodnya ngilang.,1885432739371114509,,muannas_alaidid,in,,0,0,0,https://x.com/undefined/status/1885432739371114509,1659741905721392896,
1885432306833515008,Fri Jan 31 20:57:46 +0000 2025,2,Setelah menikah aku banjir do'a do'a baik masyaallah tabarakallah semoga do'a baikny diijabah oleh Allah SWT. Aamiinn ,1885432306833514728,,,in,,0,0,0,https://x.com/undefined/status/1885432306833514728,1259789923101502976,
1885111977070256128,Fri Jan 31 20:55:45 +0000 2025,0,@RunId17 Butuh banget naik Ica kalau banjir,1885431801189195891,,Mybee_u,in,,0,0,0,https://x.com/undefined/status/1885431801189195891,1753433987895435008,
1885402837099888896,Fri Jan 31 20:45:05 +0000 2025,0,@KAI121 @justhvpe min @KAI121 saya akan berangkat dari GBR-SBI kereta PANDALUNGAN tanggal 2 Februari jam 19.55 apakah rute tersebut masih memutar akibat dari luapan banjir dan menyebabkan keterlambatan untuk sampai ketempat tujuan? jika memutar berarti ada keterlambatan sampai SBI?,1885429113969947004,,KAI121,in,,0,1,0,https://x.com/undefined/status/1885429113969947004,1709921903128071936,
1885428947615440896,Fri Jan 31 20:44:25 +0000 2025,0,mana tiba-tiba ujan deres hadeh asal kagak lama aja ntar banjir lagi males ngurasnye tot,1885428947615440935,,,in,,0,0,0,https://x.com/undefined/status/1885428947615440935,1457605564767171072,
1885426163285451008,Fri Jan 31 20:33:21 +0000 2025,0,Banjir Promo bonus hanya di LIGAUTAMA!! Hot Bonus Liga Utama : - New Member Bonus 15% - Bonus Deposit 10% WA Admin : https://t.co/n5Gpb8HdQf Link : https://t.co/cUICAV5bPU Customer Service Online 24jam NON STOP Dan FAST RESPON https://t.co/RHK4HfrNyV,1885426163285451260,https://pbs.twimg.com/media/GiphFqdbYAIw1Sn.jpg,,in,,0,0,0,https://x.com/undefined/status/1885426163285451260,1742859010628562944,
1885404683134788096,Fri Jan 31 20:22:24 +0000 2025,0,@worldunderfiire Selamat pagi Kak mohon maaf atas ketidaknyamanannya. Apabila yang dimaksud sudah punya tiket KA Blambangan Ekspres (185B) tanggal 1 Februari 2025 dari Semarang Tawang Bank Jateng mengalami keterlambatan dengan estimasi 160 menit. Hal ini dikarenakan imbas bencana alam banjir,1885423405799006667,,worldunderfiire,in,,0,0,0,https://x.com/undefined/status/1885423405799006667,516165629,
1885421687430406912,Fri Jan 31 20:15:34 +0000 2025,0,Jabatan Bomba dan Penyelamat Malaysia (JBPM) Sabah mengerahkan 1 234 anggota untuk menghadapi bencana banjir yang melanda negeri ini. https://t.co/1WrfSD9qwL,1885421687430406532,,,in,,0,0,0,https://x.com/undefined/status/1885421687430406532,1315124822079237888,
1885225197877513984,Fri Jan 31 20:09:13 +0000 2025,0,@qtikaasr_ Asikin aja ya banjir,1885420088020582716,,qtikaasr_,in,,0,0,0,https://x.com/undefined/status/1885420088020582716,762554609130934272,
1885419799569935872,Fri Jan 31 20:08:04 +0000 2025,0,Memang begitu perthsanta kalo berdua ga inget sekitar kayanya kalo disana banjir juga mereka gatau‍↔️ LINE MAN PERTH SANTA #LINEMANONLYxPERTHSANTA,1885419799569936473,,,in,,0,0,0,https://x.com/undefined/status/1885419799569936473,1743531996146810880,
1885251111919264000,Fri Jan 31 20:07:25 +0000 2025,0,@slepdt Duh sdh banjir dmn2 jgn di tambah lg ya,1885419637510483974,,slepdt,in,,0,0,0,https://x.com/undefined/status/1885419637510483974,1142026890854616960,
1885419201122491904,Fri Jan 31 20:05:41 +0000 2025,0,BANJIR DAH UDAH BANJIR KASUR GUE NANGISIN AU SUBUH2,1885419201122492465,,,in,,0,0,0,https://x.com/undefined/status/1885419201122492465,1560897900242436096,
1885416036331352064,Fri Jan 31 19:53:07 +0000 2025,0,Kalau gue banjir sih wkwkwk. Datang dari kota yang bahkan jarang kebanjiran dan posisi rumah tinggi jadi bener2 shock pas tau rumah pacar sendiri kebanjian di jkt sampe leher. Kek apaan sih kok banjir sampe leher ,1885416038470475907,,jejegerlam,in,,0,3,0,https://x.com/undefined/status/1885416038470475907,1404347733314445056,
1885100683222740992,Fri Jan 31 19:49:38 +0000 2025,0,@nwotariz Buat menghindari banjir ya kak,1885415162771103759,,nwotariz,in,,0,0,0,https://x.com/undefined/status/1885415162771103759,1589634772963188992,
1885237083008377088,Fri Jan 31 19:47:21 +0000 2025,2,@sutiy53327 Nggonamu banjir gak kak??,1885414585731342382,,sutiy53327,in,,0,1,0,https://x.com/undefined/status/1885414585731342382,1533027196801289984,
1884944217916763904,Fri Jan 31 19:45:44 +0000 2025,0,@giIangmahesa Jokowi udah bela2in bikin ibukota baru. Biar pembangunan merata ibukota bebas banjir. SDM rendah tetap aja milih hidup di lingkungan kumuh. Dan tinggal di rumah yg banjir tiap tahun.,1885414179580109059,,giIangmahesa,in,,0,0,0,https://x.com/undefined/status/1885414179580109059,1828253828980056064,
1885413828277788928,Fri Jan 31 19:44:20 +0000 2025,0,Panas krn smd banjir,1885413828277789043,,,in,,0,0,0,https://x.com/undefined/status/1885413828277789043,1254149867045220096,
1885413818584719872,Fri Jan 31 19:44:18 +0000 2025,1,Dibangunin gara2 banjir lagi jaga malam terus,1885413818584719670,,,in,,0,1,0,https://x.com/undefined/status/1885413818584719670,1721040385085260032,
1885413451306328064,Fri Jan 31 19:42:50 +0000 2025,1,AIR MATA GUE BANJIR https://t.co/FOud6q3Ucb,1885413451306328308,https://pbs.twimg.com/media/GipVihobYAIQ1Vm.jpg,,in,,0,0,0,https://x.com/undefined/status/1885413451306328308,1548217450193306112,
1885271447977033984,Fri Jan 31 19:36:47 +0000 2025,0,@vanspyder Mungkin lagi banjir,1885411926232228082,,vanspyder,in,,0,0,0,https://x.com/undefined/status/1885411926232228082,2238518875,
1885264802592997888,Fri Jan 31 19:34:47 +0000 2025,0,@S4N_W1B1 Pertanyaanya solusimu soal banjir jakarta tenggelam 2050 apa?,1885411426426380298,,S4N_W1B1,in,,0,0,0,https://x.com/undefined/status/1885411426426380298,2692391935,
1885271447977033984,Fri Jan 31 19:33:56 +0000 2025,0,@vanspyder Itu karena banjir ya jadi dibolehin,1885411212172910699,,vanspyder,in,,0,0,0,https://x.com/undefined/status/1885411212172910699,1180031636215222016,
1885127708281364992,Fri Jan 31 19:33:25 +0000 2025,1,@PututWahyudi7 @ZeroPnumbra ikn udah banjir ,1885411079142203412,,PututWahyudi7,in,,0,1,0,https://x.com/undefined/status/1885411079142203412,1046757306472444032,
1885124542819163904,Fri Jan 31 19:32:42 +0000 2025,0,@tham878 Pindah ke IKN dulu.. lagi butuh tenaga kerja membersihkan lumpur dan banjir.,1885410900875645051,,tham878,in,,0,0,0,https://x.com/undefined/status/1885410900875645051,234310157,
1885243258340859904,Fri Jan 31 18:58:08 +0000 2025,0,@tyrectt Kok lu nggak takut sih di air banjir,1885402199322485074,,tyrectt,in,,0,0,0,https://x.com/undefined/status/1885402199322485074,1805246807204844032,
1885402124508593920,Fri Jan 31 18:57:50 +0000 2025,0,Tetangga gua dong.!! Padahal baru banjir besar dan baru banget surut setelah 2 hari. Eh pas gua keluar gerbang kostan terus lewat dpn rmh nya dia dengan entengnya ngelempar sampah ke sungai.!! HADEEHHHHH.!! ,1885402124508594358,,,in,,0,0,0,https://x.com/undefined/status/1885402124508594358,1158950112300690944,
1885401825916183040,Fri Jan 31 18:56:39 +0000 2025,1,eh gila gue nonton viva la vida banjir bgt tai ,1885401825916182642,,,in,,0,0,0,https://x.com/undefined/status/1885401825916182642,1081440515243991040,
1885180192383262976,Fri Jan 31 18:52:34 +0000 2025,0,"@keretaapikita Semoga perbaikan sesuai target &amp;"" tidak tergerus dengan banjir kembali. Semoga para pekerja tetap sehat selalu karena cuaca masih musim hujan.""",1885400801478402080,,keretaapikita,in,,0,0,0,https://x.com/undefined/status/1885400801478402080,372149434,
1885400334170018048,Fri Jan 31 18:50:43 +0000 2025,0,hujan asalkan ga banjir,1885400334170017950,,,in,,0,0,0,https://x.com/undefined/status/1885400334170017950,1946476634,
1885331227122535936,Fri Jan 31 18:45:52 +0000 2025,0,@pillsinn @day6confess kak ini kayaknya banjir air mata bukan banjir keringet,1885399113082298865,,pillsinn,in,,0,1,0,https://x.com/undefined/status/1885399113082298865,1773421747272060928,
1885373724507214080,Fri Jan 31 18:41:19 +0000 2025,0,@abcDee____ Tisu bnyk ni nk ke pos.takut banjir dgn air mata.hahahahahahhaah,1885397967198171428,,abcDee____,in,,0,0,0,https://x.com/undefined/status/1885397967198171428,1733239401512333056,
1884304102630526976,Fri Jan 31 18:39:14 +0000 2025,0,@sadegha___ denger2 pas kemaren banjir ada tim sar yg siap anter makanan tapi takut kebanjiran po?wkwkwkwkwkwk asu ah lucune pok,1885397443954827738,,sadegha___,in,,0,1,0,https://x.com/undefined/status/1885397443954827738,177117063,
1885348315354849024,Fri Jan 31 18:33:29 +0000 2025,0,@waylopee Ga banjir kam bub?,1885395999146770448,,waylopee,in,,0,1,0,https://x.com/undefined/status/1885395999146770448,1147331092447298048,
1885394671612157952,Fri Jan 31 18:32:21 +0000 2025,0,@misssvenezuelaa Liat positifnya.. Bdl makin subur walau banjir dikit ,1885395712420286818,,misssvenezuelaa,in,,0,0,0,https://x.com/undefined/status/1885395712420286818,827821628352376832,
1885395691662695936,Fri Jan 31 18:32:16 +0000 2025,0,Waspada Hoaks! Video Banjir di Dieng Membuat Khawatir Wisatawan BPBD Wonosobo Berikan Klarifikasi | https://t.co/3uKMPW04wZ,1885395691662696535,,,in,,0,0,0,https://x.com/undefined/status/1885395691662696535,1566338126230192128,
1885173353289573120,Fri Jan 31 18:29:22 +0000 2025,0,@salsatrash banjir pertamax kah,1885394960800961007,,salsatrash,in,,0,0,0,https://x.com/undefined/status/1885394960800961007,1112615339550883968,
1885383539476357120,Fri Jan 31 18:28:30 +0000 2025,0,@agapevard Terlihat banjir karena august dan backburner,1885394743959707964,,agapevard,in,,0,1,0,https://x.com/undefined/status/1885394743959707964,1375922887434010880,
1885394540099781120,Fri Jan 31 18:27:41 +0000 2025,0,Pemkot Yogyakarta Pasang Sistem Peringatan Dini Banjir Otomatis di Tiga Sungai | https://t.co/jCS5UL6juq,1885394540099781024,,,in,,0,0,0,https://x.com/undefined/status/1885394540099781024,1566338126230192128,
1885175907469713920,Fri Jan 31 18:27:38 +0000 2025,0,@thingstoseenow Udah mau banjir itu,1885394526921253243,,thingstoseenow,in,,0,0,0,https://x.com/undefined/status/1885394526921253243,1088800692205117056,
1885004800053633024,Fri Jan 31 18:27:03 +0000 2025,0,@shufhua YUK dd siap main what if sebagai awalan deeptalk banjir air mata kita ,1885394379080360178,,shufhua,in,,0,0,0,https://x.com/undefined/status/1885394379080360178,1965044869,
1885312911129838080,Fri Jan 31 18:25:31 +0000 2025,0,@CNNIndonesia wkwkwk banjir bandaranya juga,1885393993309315585,,CNNIndonesia,in,,0,0,0,https://x.com/undefined/status/1885393993309315585,362361414,
1885392974378636032,Fri Jan 31 18:24:46 +0000 2025,0,@ikangembus di tempatmu banjir jg?,1885393804339143071,,ikangembus,in,,0,0,0,https://x.com/undefined/status/1885393804339143071,1861832700656754944,
1885004800053633024,Fri Jan 31 18:23:58 +0000 2025,0,@woohyudn Iya.. apalagi deeptalk sama sahabat atau mamah aku akunya banjir duluan tuh sambil ngobrol..,1885393602890871065,,dongwioon,in,,0,1,0,https://x.com/undefined/status/1885393602890871065,1965044869,
1885289424696860928,Fri Jan 31 11:30:00 +0000 2025,3,Menurut sebuah riset menghirup paparan partikel dari asap kebakaran hutan dapat menurunkan angka harapan hidup hingga 1 8 tahun. Apa saja efeknya bagi kesehatan? Simak videonya. https://t.co/oqFqotbeM4,1885289424696861063,https://pbs.twimg.com/amplify_video_thumb/1885280060422135808/img/wb1BYvgBTifeSO4w.jpg,,in,,0,0,1,https://x.com/undefined/status/1885289424696861063,23772644,
1885252009701629952,Fri Jan 31 09:01:20 +0000 2025,7,Tiga kebakaran hutan di luar kendali menghantam Helen County yang hancur di North Carolina: Evakuasi sedang berlangsung https://t.co/MmTLpr2Ecu,1885252009701630284,https://pbs.twimg.com/media/GinCti0bYAATQ3F.jpg,,in,,0,0,0,https://x.com/undefined/status/1885252009701630284,1603570929635693056,
1885212642299831040,Fri Jan 31 06:24:54 +0000 2025,0,Enam cedera dalam letupan kilang peluru di Sepanyol Letupan itu turut mencetuskan kebakaran hutan di kawasan perindustrian yang merebak di kawasan seluas 2 000 meter persegi. #sinarharian #letupankilangpeluru https://t.co/Oh0O6PnoxM,1885212642299830465,,,in,,0,0,1,https://x.com/undefined/status/1885212642299830465,331383958,
1885193542319890944,Fri Jan 31 05:09:00 +0000 2025,0,Kebakaran Hutan Los Angeles dan Peran Hukum Lingkungan https://t.co/3CtyACJSoP,1885193542319890604,,,in,,0,0,0,https://x.com/undefined/status/1885193542319890604,2366754955,
1885187200310276096,Fri Jan 31 04:43:48 +0000 2025,0,Antisipasi Kebakaran Hutan dan Lahan Babinsa Koramil 01/Siak Gelar Patroli di Kampung Benteng Hulu https://t.co/5nWKDu6w5k,1885187200310276302,,,in,,0,0,0,https://x.com/undefined/status/1885187200310276302,1536884304084553984,
1884937122265886976,Fri Jan 31 02:54:14 +0000 2025,1,@dickta77 @geloraco Aku yakin setelah dibongkar Nusr*n si rempeyek Radj* Jul* kebakaran jenglot.. baru punya rencana dapet uang dari pembabatan hutan eh.. malah dikadalin kebocoran hutan2 yg sudah di sertifikasi hak milik.. fikirnya.. mumpung belum di reshuffle lumayanlah..,1885159627383595236,,dickta77,in,,0,0,0,https://x.com/undefined/status/1885159627383595236,1323489806257517056,
1885157385561661952,Fri Jan 31 02:45:19 +0000 2025,25,Lanskap penghidupan masyarakat hancur akibat logging proyek sejuta hektar dan kebakaran hutan maka muncullah sawit. https://t.co/21pLeMsKXv,1885157385561661822,https://pbs.twimg.com/media/GilskMQbYAIOL1I.jpg,,in,,0,0,6,https://x.com/undefined/status/1885157385561661822,21861624,
1885147366564717056,Fri Jan 31 02:05:32 +0000 2025,0,Rondaan dilaksanakan di kawasan Industri Kecil dan Sederhana Kawasan Perindustrian Tali Air Belukar Perumahan dan Pantai. Hasil pemantauan dan rondaan OMPT tiada aktiviti pembakaran terbuka sama ada kebakaran hutan belukar dan tanah individu ditemui.,1885147372810100860,,nresmalaysia,in,,0,1,0,https://x.com/undefined/status/1885147372810100860,239187706,
1885109262508318976,Thu Jan 30 23:34:06 +0000 2025,0,Kebakaran Hutan di Bagian Barat Melbourne karena Gelombang Panas dan Suhu Ekstrem Begini Langkah Evakuasi Pemerintah https://t.co/q9CibdKrMn,1885109262508319159,,,in,,0,0,0,https://x.com/undefined/status/1885109262508319159,1307144779,
1884781195780932096,Thu Jan 30 16:04:28 +0000 2025,0,@jawafess Kebakaran hutan kah ?,1884996108583358476,,jawafess,in,,0,0,0,https://x.com/undefined/status/1884996108583358476,499748343,
1884908062772994048,Thu Jan 30 14:08:37 +0000 2025,0,@mayrenmarker Ah iyaaa pdhl memorable sekali part tetesan hujan di tengah hutan kebakaran ini,1884966953561026745,,mayrenmarker,in,,0,0,0,https://x.com/undefined/status/1884966953561026745,856475244223057920,
1884570615665061888,Thu Jan 30 09:26:06 +0000 2025,0,@IrawanRommi @Ndons_Back @prabowo @are_inismyname @florieliciouss @BANGSAygSUJUD @99propaganda @Kimberley_PS08 @DarekaRendy @jatmiko99604253 Lo warga kabupaten mana sih? Lo prnh dgr malaysia komplain polusi asap dr kebakaran hutan kalimantan? Bahkan angin gk punya pasport haha https://t.co/lX5DPjGJB7,1884895858451472882,,IrawanRommi,in,,0,1,0,https://x.com/undefined/status/1884895858451472882,1317750858256240896,
1884781195780932096,Thu Jan 30 08:47:22 +0000 2025,0,@jawafess Kayak lagi mode kebakaran hutan,1884886106837319969,,jawafess,in,,0,0,0,https://x.com/undefined/status/1884886106837319969,98780126,
